wikidata_id,speaker,sr_names,episode_count,episode_ids,ages_at_episodes,wikidata_label,wikidata_description,wikipedia_url,gender,gender_id,birth_date,death_date,citizenships,citizenship_ids,occupations,occupation_ids
Q549955,Jan Eliasson,"[""Jan Eliasson""]",3,"[223949,352859,2503995]","[72,64,84]",,,https://sv.wikipedia.org/wiki/Jan_Eliasson,man,Q6581097,1940-09-17,,"[""Sverige""]","[""Q34""]","[""politiker"",""diplomat"",""utrikesminister""]","[""Q82955"",""Q193391"",""Q7330070""]"
Q55178468,Suad Ali,"[""Suad Ali""]",1,[1077320],[27],,,https://sv.wikipedia.org/wiki/Suad_Ali,kvinna,Q6581072,1990,,[],[],"[""statsvetare""]","[""Q1238570""]"
Q55178471,Samantha Ohlanders,"[""Samantha Ohlanders""]",1,[1077321],[28],,,https://sv.wikipedia.org/wiki/Samantha_Ohlanders,kvinna,Q6581072,1989-09-11,,"[""Sverige""]","[""Q34""]","[""fiolspelman""]","[""Q3560496""]"
Q55178473,Tauba Katzenstein,"[""Tauba Katzenstein""]",1,[1077303],[92],,,https://sv.wikipedia.org/wiki/Tauba_Katzenstein,kvinna,Q6581072,1925-12-25,2020-03-28,"[""Polen""]","[""Q36""]",[],[]
Q55178475,Anna Throne-Holst,"[""Anna Throne-Holst""]",1,[1106299],[57],,,https://sv.wikipedia.org/wiki/Anna_Throne-Holst,kvinna,Q6581072,1960,,[],[],"[""entreprenör""]","[""Q131524""]"
Q55179390,Kent Wisti,"[""Kent Wisti""]",1,[1106370],[46],,,https://sv.wikipedia.org/wiki/Kent_Wisti,man,Q6581097,1971-11-08,,"[""Sverige""]","[""Q34""]","[""målare"",""tecknare"",""präst""]","[""Q1028181"",""Q15296811"",""Q42603""]"
Q55179409,Ahmed Abdirahman,"[""Ahmed Abdirahman""]",1,[1106305],[32],,,https://sv.wikipedia.org/wiki/Ahmed_Abdirahman,man,Q6581097,1986-04-04,,"[""Sverige""]","[""Q34""]",[],[]
Q552904,Michael Treschow,"[""Michael Treschow""]",1,[370886],[64],,,https://sv.wikipedia.org/wiki/Michael_Treschow,man,Q6581097,1943-04-22,,"[""Sverige""]","[""Q34""]","[""affärsidkare"",""ingenjör""]","[""Q43845"",""Q81096""]"
Q553833,Niklas Rådström,"[""Niklas Rådström""]",1,[126295],[57],,,https://sv.wikipedia.org/wiki/Niklas_R%C3%A5dstr%C3%B6m,man,Q6581097,1953-04-12,,"[""Sverige""]","[""Q34""]","[""författare"",""manusförfattare"",""poet"",""dramatiker"",""filmregissör"",""romanförfattare""]","[""Q36180"",""Q28389"",""Q49757"",""Q214917"",""Q2526255"",""Q6625963""]"
Q5540675,Lars-Eric Aaro,"[""Lars-Eric Aaro""]",1,[126274],[55],,,https://sv.wikipedia.org/wiki/Lars-Eric_Aaro,man,Q6581097,1956-06-26,,"[""Sverige""]","[""Q34""]",[],[]
Q5541028,Magdi Abdelhadi,"[""Magdi Abdelhadi""]",2,"[116696,355576]","[null,null]",,,https://sv.wikipedia.org/wiki/Magdi_Abdelhadi,man,Q6581097,,,[],[],"[""journalist""]","[""Q1930187""]"
Q5542234,Zanyar Adami,"[""Zanyar Adami""]",1,[363134],[24],,,https://sv.wikipedia.org/wiki/Zanyar_Adami,man,Q6581097,1981-10-16,,"[""Sverige""]","[""Q34""]","[""författare"",""journalist"",""filmregissör""]","[""Q36180"",""Q1930187"",""Q2526255""]"
Q5544037,Raymond Ahlgren,"[""Raymond Ahlgren""]",2,"[369505,415364]","[41,34]",,,https://sv.wikipedia.org/wiki/Raymond_Ahlgren,man,Q6581097,1967-05-06,,"[""Sverige""]","[""Q34""]","[""författare""]","[""Q36180""]"
Q5544987,Kodjo Akolor,"[""Kodjo Akolor""]",2,"[1319485,2295382]","[48,52]",,,https://sv.wikipedia.org/wiki/Kodjo_Akolor,man,Q6581097,1971-06-15,,"[""Sverige""]","[""Q34""]","[""TV-programledare"",""radioprogramledare""]","[""Q947873"",""Q2722764""]"
Q5545280,Tom Alandh,"[""Tom Alandh""]",1,[571815],[71],,,https://sv.wikipedia.org/wiki/Tom_Alandh,man,Q6581097,1944-06-13,,"[""Sverige""]","[""Q34""]","[""dokumentärfilmare"",""journalist""]","[""Q1235146"",""Q1930187""]"
Q554657,Kristian Matsson,"[""Kristian Matsson""]",1,[2397558],[41],,,https://sv.wikipedia.org/wiki/The_Tallest_Man_on_Earth,man,Q6581097,1983-04-30,,"[""Sverige""]","[""Q34""]","[""sångare"",""musiker"",""singer-songwriter"",""kompositör""]","[""Q177220"",""Q639669"",""Q488205"",""Q36834""]"
Q5546699,Kjell Alinge,"[""Kjell Alinge""]",1,[424704],[35],,,https://sv.wikipedia.org/wiki/Kjell_Alinge,man,Q6581097,1943-08-16,2016-01-17,"[""Sverige""]","[""Q34""]","[""journalist"",""radioprogramledare""]","[""Q1930187"",""Q2722764""]"
Q5554238,Bosse ”Bildoktorn” Andersson,"[""Bosse ”Bildoktorn” Andersson""]",1,[373940],[51],,,https://sv.wikipedia.org/wiki/Bosse_%22Bildoktorn%22_Andersson,man,Q6581097,1953-04-03,,"[""Sverige""]","[""Q34""]","[""TV-programledare"",""författare""]","[""Q947873"",""Q36180""]"
Q5554749,Hasse ”Kvinnaböske” Andersson,"[""Hasse ”Kvinnaböske” Andersson""]",1,[1518769],[72],,,https://sv.wikipedia.org/wiki/Hasse_Andersson,man,Q6581097,1948-01-28,,"[""Sverige""]","[""Q34""]","[""skivartist"",""sångare"",""låtskrivare"",""röstskådespelare"",""TV-programledare"",""countrysångare"",""countrymusiker""]","[""Q55960555"",""Q177220"",""Q753110"",""Q2405480"",""Q947873"",""Q66763708"",""Q66763670""]"
Q5555476,Mattias Andersson,"[""Mattias Andersson""]",1,[2181974],[53],,,https://sv.wikipedia.org/wiki/Mattias_Andersson_(dramatiker_och_regiss%C3%B6r),man,Q6581097,1969-09-13,,"[""Sverige""]","[""Q34""]","[""skådespelare"",""manusförfattare"",""regissör""]","[""Q33999"",""Q28389"",""Q3455803""]"
Q5555780,Per Andersson,"[""Per Andersson""]",1,[768788],[39],,,https://sv.wikipedia.org/wiki/Per_Andersson_(sk%C3%A5despelare),man,Q6581097,1976-11-17,,"[""Sverige""]","[""Q34""]","[""skådespelare"",""manusförfattare"",""regissör""]","[""Q33999"",""Q28389"",""Q3455803""]"
Q5555953,Rune Andersson,"[""Rune Andersson""]",1,[916616],[72],,,https://sv.wikipedia.org/wiki/Rune_Andersson,man,Q6581097,1944-10-14,,"[""Sverige""]","[""Q34""]","[""väg- och vattenbyggnadsingenjör"",""affärsidkare""]","[""Q13582652"",""Q43845""]"
Q5558105,Peter Apelgren,"[""Peter Apelgren""]",1,[562876],[56],,,https://sv.wikipedia.org/wiki/Peter_Apelgren,man,Q6581097,1959-02-13,,"[""Sverige""]","[""Q34""]","[""konstnär"",""skådespelare""]","[""Q483501"",""Q33999""]"
Q5560697,Arkan Asaad,"[""Arkan Asaad""]",1,[579037],[34],,,https://sv.wikipedia.org/wiki/Arkan_Asaad,man,Q6581097,1980-12-01,,"[""Sverige""]","[""Q34""]","[""författare""]","[""Q36180""]"
Q5563066,Svante Axelsson,"[""Svante Axelsson""]",1,[369523],[51],,,https://sv.wikipedia.org/wiki/Svante_Axelsson,man,Q6581097,1957-04-15,,"[""Sverige""]","[""Q34""]","[""agronom""]","[""Q1781198""]"
Q5563256,Christian Azar,"[""Christian Azar""]",1,[381773],[34],,,https://sv.wikipedia.org/wiki/Christian_Azar,man,Q6581097,1969-01-28,,"[""Sverige""]","[""Q34""]","[""fysiker""]","[""Q169470""]"
Q5564563,Kurdo Baksi,"[""Kurdo Baksi""]",1,[911944],[35],,,https://sv.wikipedia.org/wiki/Kurdo_Baksi,man,Q6581097,1965-06-05,,"[""Sverige""]","[""Q34""]","[""journalist"",""författare""]","[""Q1930187"",""Q36180""]"
Q5565531,Anders Bárány,"[""Anders Bárány""]",1,[391830],[71],,,https://sv.wikipedia.org/wiki/Anders_B%C3%A1r%C3%A1ny,man,Q6581097,1942-07-13,2025-10-14,"[""Sverige""]","[""Q34""]","[""fysiker""]","[""Q169470""]"
Q5570206,Hans-Uno Bengtsson,"[""Hans-Uno Bengtsson""]",1,[415913],[46],,,https://sv.wikipedia.org/wiki/Hans-Uno_Bengtsson,man,Q6581097,1953-05-12,2007-05-18,[],[],"[""fysiker""]","[""Q169470""]"
Q5571286,Lasse Berg,"[""Lasse Berg""]",4,"[325704,325706,367177,2396946]","[59,56,65,80]",,,https://sv.wikipedia.org/wiki/Lasse_Berg,man,Q6581097,1943,,"[""Sverige""]","[""Q34""]","[""författare"",""journalist""]","[""Q36180"",""Q1930187""]"
Q5571447,Gloria Ray Karlmark,"[""Gloria Ray Karlmark""]",1,[743479],[73],,,https://sv.wikipedia.org/wiki/Gloria_Ray_Karlmark,kvinna,Q6581072,1942-09-26,,"[""USA""]","[""Q30""]","[""datavetare"",""chefredaktör"",""teknisk skribent""]","[""Q82594"",""Q589298"",""Q1568338""]"
Q5571781,Simon J Berger,"[""Simon J Berger""]",1,[1518801],[41],,,https://sv.wikipedia.org/wiki/Simon_J._Berger,man,Q6581097,1979-06-01,,"[""Sverige""]","[""Q34""]","[""dramaturg"",""skådespelare""]","[""Q487596"",""Q33999""]"
Q5572456,Pelle Berglund,"[""Pelle Berglund""]",1,[421776],[43],,,https://sv.wikipedia.org/wiki/Pelle_Berglund,man,Q6581097,1939-02-28,,"[""Sverige""]","[""Q34""]","[""manusförfattare"",""filmproducent"",""filmregissör"",""regissör""]","[""Q28389"",""Q3282637"",""Q2526255"",""Q3455803""]"
Q5572950,Lars Bergquist,"[""Lars Bergquist""]",1,[358962],[75],,,https://sv.wikipedia.org/wiki/Lars_Bergquist,man,Q6581097,1930-06-06,2022-09-25,"[""Sverige""]","[""Q34""]","[""författare"",""diplomat""]","[""Q36180"",""Q193391""]"
Q5573449,K-G Bergström,"[""K-G Bergström""]",1,[383505],[65],,,https://sv.wikipedia.org/wiki/K.-G._Bergstr%C3%B6m,man,Q6581097,1945-07-15,,"[""Sverige""]","[""Q34""]","[""journalist""]","[""Q1930187""]"
Q5573923,Joachim Berner,"[""Joachim Berner""]",1,[1321251],[35],,,https://sv.wikipedia.org/wiki/Joachim_Berner,man,Q6581097,1962-11-26,,"[""Sverige""]","[""Q34""]","[""journalist""]","[""Q1930187""]"
Q5576295,Micael Bindefeld,"[""Micael Bindefeld""]",1,[126314],[50],,,https://sv.wikipedia.org/wiki/Micael_Bindefeld,man,Q6581097,1959-09-20,,"[""Sverige""]","[""Q34""]","[""frisör"",""organisatör""]","[""Q55187"",""Q1419997""]"
Q55767,Astrid Lindgren,"[""Astrid Lindgren""]",1,[404163],[85],,,https://sv.wikipedia.org/wiki/Astrid_Lindgren,kvinna,Q6581072,1907-11-14,2002-01-28,"[""Sverige""]","[""Q34""]","[""ungdomsförfattare"",""barnboksförfattare"",""romanförfattare"",""författare"",""manusförfattare""]","[""Q62083492"",""Q4853732"",""Q6625963"",""Q36180"",""Q28389""]"
Q5577132,Michael Bjerkhagen,"[""Michael Bjerkhagen""]",1,[1569349],[29],,,https://sv.wikipedia.org/wiki/Michael_Bjerkhagen,man,Q6581097,1966-11-28,,"[""Sverige""]","[""Q34""]","[""luthersk pastor"",""skådespelare"",""röstskådespelare""]","[""Q96236305"",""Q33999"",""Q2405480""]"
Q5582099,Leif Boork,"[""Leif Boork""]",1,[953125],[46],,,https://sv.wikipedia.org/wiki/Leif_Boork,man,Q6581097,1949-07-03,,"[""Sverige""]","[""Q34""]","[""ishockeytränare""]","[""Q5137576""]"
Q5583286,Tomas Boström,"[""Tomas Boström""]",1,[597461],[48],,,https://sv.wikipedia.org/wiki/Tomas_Bostr%C3%B6m,man,Q6581097,1953-01-28,,"[""Sverige""]","[""Q34""]","[""författare"",""präst"",""kompositör""]","[""Q36180"",""Q42603"",""Q36834""]"
Q5584076,Daniel Boyacioglü,"[""Daniel Boyacioglü""]",1,[381884],[21],,,https://sv.wikipedia.org/wiki/Daniel_Boyacioglu,man,Q6581097,1981-10-07,,"[""Sverige""]","[""Q34""]","[""poet""]","[""Q49757""]"
Q5584758,Uje Brandelius,"[""Uje Brandelius""]",1,[1077286],[46],,,https://sv.wikipedia.org/wiki/Uje_Brandelius,man,Q6581097,1971-07-24,,"[""Sverige""]","[""Q34""]","[""sångare"",""musiker"",""journalist"",""TV-programledare"",""barnboksförfattare"",""skådespelare"",""manusförfattare""]","[""Q177220"",""Q639669"",""Q1930187"",""Q947873"",""Q4853732"",""Q33999"",""Q28389""]"
Q5586441,Hassan Brijany,"[""Hassan Brijany""]",1,[370230],[47],,,https://sv.wikipedia.org/wiki/Hassan_Brijany,man,Q6581097,1961-04-12,2020-07-23,"[""Sverige""]","[""Q34""]","[""skådespelare""]","[""Q33999""]"
Q5587565,Johannes Brost,"[""Johannes Brost""]",2,"[116378,415920]","[65,34]",,,https://sv.wikipedia.org/wiki/Johannes_Brost,man,Q6581097,1946-09-25,2018-01-04,"[""Sverige""]","[""Q34""]","[""skådespelare"",""tv-skådespelare""]","[""Q33999"",""Q10798782""]"
Q558837,Lars Norén,"[""Lars Norén""]",1,[377277],[61],,,https://sv.wikipedia.org/wiki/Lars_Nor%C3%A9n,man,Q6581097,1944-05-09,2021-01-26,"[""Sverige""]","[""Q34""]","[""dramatiker"",""filmregissör"",""regissör"",""romanförfattare"",""prosaist"",""teaterregissör"",""författare"",""manusförfattare"",""poet""]","[""Q214917"",""Q2526255"",""Q3455803"",""Q6625963"",""Q12144794"",""Q3387717"",""Q36180"",""Q28389"",""Q49757""]"
Q5588378,Ulf Brunnberg,"[""Ulf Brunnberg""]",1,[126269],[64],,,https://sv.wikipedia.org/wiki/Ulf_Brunnberg,man,Q6581097,1947-04-07,,"[""Sverige""]","[""Q34""]","[""skådespelare""]","[""Q33999""]"
Q5599519,Hans Henrik Brummer,"[""Hans Henrik Brummer""]",1,[381872],[66],,,https://sv.wikipedia.org/wiki/Hans_Henrik_Brummer,man,Q6581097,1937-07-02,,"[""Sverige""]","[""Q34""]","[""konsthistoriker""]","[""Q1792450""]"
Q5603329,Olle Carlsson,"[""Olle Carlsson""]",1,[369284],[53],,,https://sv.wikipedia.org/wiki/Olle_Carlsson,man,Q6581097,1955-05-06,,"[""Sverige""]","[""Q34""]","[""författare"",""präst""]","[""Q36180"",""Q42603""]"
Q5603353,Peter Carlsson,"[""Peter Carlsson""]",1,[395610],[47],,,https://sv.wikipedia.org/wiki/Peter_Carlsson_(musiker),man,Q6581097,1952-04-17,,"[""Sverige""]","[""Q34""]","[""sångare"",""musiker"",""skådespelare""]","[""Q177220"",""Q639669"",""Q33999""]"
Q5604968,Alessandro Catenacci,"[""Alessandro Catenacci""]",1,[370531],[48],,,https://sv.wikipedia.org/wiki/Alessandro_Catenacci,man,Q6581097,1958-12-03,,[],[],"[""entreprenör""]","[""Q131524""]"
Q5605177,Hans Cavalli-Björkman,"[""Hans Cavalli-Björkman""]",1,[1570317],[61],,,https://sv.wikipedia.org/wiki/Hans_Cavalli-Bj%C3%B6rkman,man,Q6581097,1928-06-29,2020-08-18,"[""Sverige""]","[""Q34""]","[""bankman""]","[""Q806798""]"
Q5605437,Jörgen Cederberg,"[""Jörgen Cederberg""]",1,[425278],[28],,,https://sv.wikipedia.org/wiki/J%C3%B6rgen_Cederberg,man,Q6581097,1931-08-24,2008-09-14,"[""Sverige""]","[""Q34""]","[""radioprogramledare""]","[""Q2722764""]"
Q5606066,Andreas Cervenka,"[""Andreas Cervenka""]",1,[2180356],[49],,,https://sv.wikipedia.org/wiki/Andreas_Cervenka,man,Q6581097,1974-04-01,,"[""Sverige""]","[""Q34""]","[""journalist""]","[""Q1930187""]"
Q56063445,Gunhild ”Ninis” Rosqvist,"[""Gunhild ”Ninis” Rosqvist""]",1,[1732935],[61],,,https://sv.wikipedia.org/wiki/Gunhild_Rosqvist,kvinna,Q6581072,1960-07-06,,[],[],[],[]
Q5606363,Bicky Chakraborty,"[""Bicky Chakraborty""]",1,[371635],[63],,,https://sv.wikipedia.org/wiki/Bicky_Chakraborty,man,Q6581097,1943-08-28,2022-08-26,"[""Sverige""]","[""Q34""]","[""hotelldirektör"",""affärsidkare""]","[""Q1631120"",""Q43845""]"
Q56072677,Tom Xiong,"[""Tom Xiong""]",1,[1077295],[31],,,https://sv.wikipedia.org/wiki/Tom_Xiong,man,Q6581097,1986,,[],[],"[""verkställande direktör""]","[""Q484876""]"
Q56072751,Olof Röhlander,"[""Olof Röhlander""]",2,"[1077322,1209191]","[42,42]",,,https://sv.wikipedia.org/wiki/Olof_R%C3%B6hlander,man,Q6581097,1976-03-15,,"[""Sverige""]","[""Q34""]","[""orator"",""författare""]","[""Q12859263"",""Q36180""]"
Q56088182,Sara Bäckmo,"[""Sara Bäckmo""]",1,[1518777],[41],,,https://sv.wikipedia.org/wiki/Sara_B%C3%A4ckmo,kvinna,Q6581072,1978-08-10,,"[""Sverige""]","[""Q34""]","[""författare"",""journalist"",""bloggare""]","[""Q36180"",""Q1930187"",""Q8246794""]"
Q56088242,Ingrid Wall,"[""Ingrid Wall""]",1,[1077315],[62],,,https://sv.wikipedia.org/wiki/Ingrid_Wall,kvinna,Q6581072,1956-01-05,,"[""Sverige""]","[""Q34""]","[""författare"",""journalist""]","[""Q482980"",""Q1930187""]"
Q5612926,Wille Crafoord,"[""Wille Crafoord""]",1,[1436497],[30],,,https://sv.wikipedia.org/wiki/Wille_Crafoord,man,Q6581097,1966-02-08,,"[""Sverige""]","[""Q34""]","[""kompositör"",""sångare""]","[""Q36834"",""Q177220""]"
Q5613449,Johan Croneman,"[""Johan Croneman""]",1,[386827],[59],,,https://sv.wikipedia.org/wiki/Johan_Croneman,man,Q6581097,1955-02-25,,"[""Sverige""]","[""Q34""]","[""journalist"",""författare""]","[""Q1930187"",""Q36180""]"
Q5615074,Peter Dahl,"[""Peter Dahl""]",1,[1304462],[56],,,https://sv.wikipedia.org/wiki/Peter_Dahl,man,Q6581097,1934-02-16,2019-05-17,"[""Sverige""]","[""Q34""]","[""konstnär"",""målare"",""skulptör"",""akvarellist"",""tecknare""]","[""Q483501"",""Q1028181"",""Q1281618"",""Q10373653"",""Q15296811""]"
Q5615509,Mathias Dahlgren,"[""Mathias Dahlgren""]",1,[367472],[40],,,https://sv.wikipedia.org/wiki/Mathias_Dahlgren,man,Q6581097,1969-03-10,,"[""Sverige""]","[""Q34""]","[""kock"",""kock""]","[""Q156839"",""Q3499072""]"
Q5616905,Ulf Danielsson,"[""Ulf Danielsson""]",2,"[108959,1622519]","[46,56]",,,https://sv.wikipedia.org/wiki/Ulf_Danielsson,man,Q6581097,1964-04-06,,"[""Sverige""]","[""Q34""]","[""fysiker""]","[""Q169470""]"
Q5619180,Carlos Decker-Molina,"[""Carlos Decker-Molina""]",1,[364856],[67],,,https://sv.wikipedia.org/wiki/Carlos_Decker-Molina,man,Q6581097,1939-06-30,,[],[],"[""journalist""]","[""Q1930187""]"
Q5621329,Diabaté Dialy Mory,"[""Diabaté Dialy Mory""]",1,[595596],[58],,,https://sv.wikipedia.org/wiki/Dialy_Mory_Diabat%C3%A9,man,Q6581097,1942-08-27,,[],[],"[""idrottsledare""]","[""Q26481809""]"
Q5621795,Lamine Dieng,"[""Lamine Dieng""]",1,[418138],[58],,,https://sv.wikipedia.org/wiki/Lamine_Dieng,man,Q6581097,1950-10-30,2025-03-05,"[""Sverige""]","[""Q34""]","[""skådespelare"",""musiker""]","[""Q33999"",""Q639669""]"
Q5623988,Henrik Dorsin,"[""Henrik Dorsin""]",1,[97794],[34],,,https://sv.wikipedia.org/wiki/Henrik_Dorsin,man,Q6581097,1977-11-20,,"[""Sverige""]","[""Q34""]","[""sångare"",""komiker"",""röstskådespelare"",""skådespelare"",""manusförfattare""]","[""Q177220"",""Q245068"",""Q2405480"",""Q33999"",""Q28389""]"
Q5624976,Micke ”Svullo” Dubois,"[""Micke ”Svullo” Dubois""]",1,[403632],[32],,,https://sv.wikipedia.org/wiki/Micke_Dubois,man,Q6581097,1959-02-25,2005-11-30,"[""Sverige""]","[""Q34""]","[""komiker"",""tv-skådespelare"",""skådespelare""]","[""Q245068"",""Q10798782"",""Q33999""]"
Q5626661,David Eberhard,"[""David Eberhard""]",2,"[1106368,1205708]","[51,52]",,,https://sv.wikipedia.org/wiki/David_Eberhard,man,Q6581097,1966-12-19,,"[""Sverige""]","[""Q34""]","[""psykiater"",""författare""]","[""Q211346"",""Q36180""]"
Q5627457,Per Edström,"[""Per Edström""]",1,[382591],[74],,,https://sv.wikipedia.org/wiki/Per_Simon_Edstr%C3%B6m,man,Q6581097,1929-02-01,,"[""Sverige""]","[""Q34""]","[""översättare"",""dramatiker"",""regissör"",""teaterregissör"",""författare""]","[""Q333634"",""Q214917"",""Q3455803"",""Q3387717"",""Q36180""]"
Q5628212,Torsten Ehrenmark,"[""Torsten Ehrenmark""]",7,"[406238,406239,1782862,1913487,1913488,1913491,1913494]","[44,61,46,47,62,64,65]",,,https://sv.wikipedia.org/wiki/Torsten_Ehrenmark,man,Q6581097,1919-04-22,1985-03-10,"[""Sverige""]","[""Q34""]","[""översättare"",""journalist""]","[""Q333634"",""Q1930187""]"
Q5629011,Stefan Einhorn,"[""Stefan Einhorn""]",2,"[386292,386428]","[46,54]",,,https://sv.wikipedia.org/wiki/Stefan_Einhorn,man,Q6581097,1955-10-26,,"[""Sverige""]","[""Q34""]","[""universitetslärare"",""onkolog"",""författare"",""läkare""]","[""Q1622272"",""Q16062369"",""Q36180"",""Q39631""]"
Q56300900,Johan Eriksson,"[""Johan Eriksson""]",1,[2815472],[62],,,https://sv.wikipedia.org/wiki/Johan_Eriksson_(advokat),man,Q6581097,1964-04-29,,"[""Sverige""]","[""Q34""]","[""försvarsadvokat"",""advokat""]","[""Q512345"",""Q17048963""]"
Q56301236,David Cairns,"[""David Cairns""]",1,[1077299],[49],,,https://sv.wikipedia.org/wiki/David_Cairns_(ambassad%C3%B6r),man,Q6581097,1969-04-17,,"[""Storbritannien""]","[""Q145""]","[""diplomat""]","[""Q193391""]"
Q5630496,Bo Ekman,"[""Bo Ekman""]",2,"[911951,2578987]","[63,88]",,,https://sv.wikipedia.org/wiki/Bo_Ekman,man,Q6581097,1937-06-23,,"[""Sverige""]","[""Q34""]","[""affärsidkare""]","[""Q43845""]"
Q5630588,Henrik Ekman,"[""Henrik Ekman""]",2,"[383511,1732889]","[59,70]",,,https://sv.wikipedia.org/wiki/Henrik_Ekman,man,Q6581097,1951-06-22,,"[""Sverige""]","[""Q34""]","[""TV-producent"",""fotograf"",""författare"",""författare"",""biolog"",""journalist"",""TV-programledare""]","[""Q578109"",""Q33231"",""Q36180"",""Q482980"",""Q864503"",""Q1930187"",""Q947873""]"
Q563744,Anna von Bayern,"[""Anna von Bayern""]",1,[407648],[36],,,https://sv.wikipedia.org/wiki/Anna_von_Bayern,kvinna,Q6581072,1978-03-15,,"[""Tyskland""]","[""Q183""]","[""journalist"",""författare""]","[""Q1930187"",""Q36180""]"
Q564226,Lennart Bernadotte,"[""Lennart Bernadotte""]",1,[1782860],[89],,,https://sv.wikipedia.org/wiki/Lennart_Bernadotte,man,Q6581097,1909-05-08,2004-12-21,"[""Sverige""]","[""Q34""]","[""trädgårdsmästare"",""filmproducent"",""fotograf"",""författare""]","[""Q758780"",""Q3282637"",""Q33231"",""Q36180""]"
Q56434717,Greta Thunberg,"[""Greta Thunberg""]",1,[1515988],[17],,,https://sv.wikipedia.org/wiki/Greta_Thunberg,kvinna,Q6581072,2003-01-03,,"[""Sverige""]","[""Q34""]","[""miljöaktivist""]","[""Q3578589""]"
Q5649107,Hannes Holm,"[""Hannes Holm""]",3,"[116681,415909,415910]","[49,25,24]",,,https://sv.wikipedia.org/wiki/Hannes_Holm,man,Q6581097,1962-11-26,,"[""Sverige""]","[""Q34""]","[""filmregissör"",""regissör"",""författare"",""manusförfattare""]","[""Q2526255"",""Q3455803"",""Q36180"",""Q28389""]"
Q5650501,Hans Mosesson,"[""Hans Mosesson""]",1,[582965],[70],,,https://sv.wikipedia.org/wiki/Hans_Mosesson,man,Q6581097,1944-08-01,2023-10-25,"[""Sverige""]","[""Q34""]","[""teaterregissör"",""skådespelare"",""musiker""]","[""Q3387717"",""Q33999"",""Q639669""]"
Q56527480,Tuomo Haapala,"[""Tuomo Haapala""]",1,[911977],[54],,,https://sv.wikipedia.org/wiki/Tuomo_Haapala,man,Q6581097,1945,,[],[],"[""kompositör""]","[""Q36834""]"
Q5701514,Peter Dalle,"[""Peter Dalle""]",1,[386290],[45],,,https://sv.wikipedia.org/wiki/Peter_Dalle,man,Q6581097,1956-12-05,,"[""Sverige""]","[""Q34""]","[""filmregissör"",""regissör"",""skådespelare"",""manusförfattare""]","[""Q2526255"",""Q3455803"",""Q33999"",""Q28389""]"
Q5707101,Sigge Eklund,"[""Sigge Eklund""]",1,[2397129],[50],,,https://sv.wikipedia.org/wiki/Sigge_Eklund,man,Q6581097,1974-04-21,,"[""Sverige""]","[""Q34""]","[""filmregissör"",""bloggare"",""programledare"",""poddradioproducent"",""författare"",""manusförfattare""]","[""Q2526255"",""Q8246794"",""Q13590141"",""Q15077007"",""Q36180"",""Q28389""]"
Q5707394,Niklas Ekstedt,"[""Niklas Ekstedt""]",1,[2397458],[45],,,https://sv.wikipedia.org/wiki/Niklas_Ekstedt,man,Q6581097,1978-11-28,,"[""Sverige""]","[""Q34""]","[""kock"",""TV-programledare"",""författare""]","[""Q156839"",""Q947873"",""Q36180""]"
